Суурь он,Бүлэг,Сар,value
2023=100,"Гэр ахуйн тавилга, гэр ахуйн бараа",2010-05,38.8
2023=100,"Гэр ахуйн тавилга, гэр ахуйн бараа",2010-04,38.4
2023=100,"Гэр ахуйн тавилга, гэр ахуйн бараа",2010-03,38.3
2023=100,"Гэр ахуйн тавилга, гэр ахуйн бараа",2010-02,37.9
2023=100,"Гэр ахуйн тавилга, гэр ахуйн бараа",2010-01,37.7
2023=100,"Гэр ахуйн тавилга, гэр ахуйн бараа",2009-12,
2023=100,"Гэр ахуйн тавилга, гэр ахуйн бараа",2009-11,
2023=100,"Гэр ахуйн тавилга, гэр ахуйн бараа",2009-10,
2023=100,"Гэр ахуйн тавилга, гэр ахуйн бараа",2009-09,
2023=100,"Гэр ахуйн тавилга, гэр ахуйн бараа",2009-08,
2023=100,"Гэр ахуйн тавилга, гэр ахуйн бараа",2009-07,
2023=100,"Гэр ахуйн тавилга, гэр ахуйн бараа",2009-06,
2023=100,"Гэр ахуйн тавилга, гэр ахуйн бараа",2009-05,
2023=100,"Гэр ахуйн тавилга, гэр ахуйн бараа",2009-04,
2023=100,"Гэр ахуйн тавилга, гэр ахуйн бараа",2009-03,
2023=100,"Гэр ахуйн тавилга, гэр ахуйн бараа",2009-02,
2023=100,"Гэр ахуйн тавилга, гэр ахуйн бараа",2009-01,
2023=100,"Гэр ахуйн тавилга, гэр ахуйн бараа",2008-12,
2023=100,"Гэр ахуйн тавилга, гэр ахуйн бараа",2008-11,
2023=100,"Гэр ахуйн тавилга, гэр ахуйн бараа",2008-10,
2023=100,"Гэр ахуйн тавилга, гэр ахуйн бараа",2008-09,
2023=100,"Гэр ахуйн тавилга, гэр ахуйн бараа",2008-08,
2023=100,"Гэр ахуйн тавилга, гэр ахуйн бараа",2008-07,
2023=100,"Гэр ахуйн тавилга, гэр ахуйн бараа",2008-06,
2023=100,"Гэр ахуйн тавилга, гэр ахуйн бараа",2008-05,
2023=100,"Гэр ахуйн тавилга, гэр ахуйн бараа",2008-04,
2023=100,"Гэр ахуйн тавилга, гэр ахуйн бараа",2008-03,
2023=100,"Гэр ахуйн тавилга, гэр ахуйн бараа",2008-02,
2023=100,"Гэр ахуйн тавилга, гэр ахуйн бараа",2008-01,
2023=100,"Гэр ахуйн тавилга, гэр ахуйн бараа",2007-12,
2023=100,"Гэр ахуйн тавилга, гэр ахуйн бараа",2007-11,
2023=100,"Гэр ахуйн тавилга, гэр ахуйн бараа",2007-10,
2023=100,"Гэр ахуйн тавилга, гэр ахуйн бараа",2007-09,
2023=100,"Гэр ахуйн тавилга, гэр ахуйн бараа",2007-08,
2023=100,"Гэр ахуйн тавилга, гэр ахуйн бараа",2007-07,
2023=100,"Гэр ахуйн тавилга, гэр ахуйн бараа",2007-06,
2023=100,"Гэр ахуйн тавилга, гэр ахуйн бараа",2007-05,
2023=100,"Гэр ахуйн тавилга, гэр ахуйн бараа",2007-04,
2023=100,"Гэр ахуйн тавилга, гэр ахуйн бараа",2007-03,
2023=100,"Гэр ахуйн тавилга, гэр ахуйн бараа",2007-02,
2023=100,"Гэр ахуйн тавилга, гэр ахуйн бараа",2007-01,
2023=100,"Гэр ахуйн тавилга, гэр ахуйн бараа",2006-12,
2023=100,"Гэр ахуйн тавилга, гэр ахуйн бараа",2006-11,
2023=100,"Гэр ахуйн тавилга, гэр ахуйн бараа",2006-10,
2023=100,"Гэр ахуйн тавилга, гэр ахуйн бараа",2006-09,
2023=100,"Гэр ахуйн тавилга, гэр ахуйн бараа",2006-08,
2023=100,"Гэр ахуйн тавилга, гэр ахуйн бараа",2006-07,
2023=100,"Гэр ахуйн тавилга, гэр ахуйн бараа",2006-06,
2023=100,"Гэр ахуйн тавилга, гэр ахуйн бараа",2006-05,
2023=100,"Гэр ахуйн тавилга, гэр ахуйн бараа",2006-04,
2023=100,"Гэр ахуйн тавилга, гэр ахуйн бараа",2006-03,
2023=100,"Гэр ахуйн тавилга, гэр ахуйн бараа",2006-02,
2023=100,"Гэр ахуйн тавилга, гэр ахуйн бараа",2006-01,
2023=100,"Эм тариа, эмнэлгийн үйлчилгээ",2026-07,117.5
2023=100,"Эм тариа, эмнэлгийн үйлчилгээ",2026-06,116.8
2023=100,"Эм тариа, эмнэлгийн үйлчилгээ",2026-05,116.3
2023=100,"Эм тариа, эмнэлгийн үйлчилгээ",2026-04,115.8
2023=100,"Эм тариа, эмнэлгийн үйлчилгээ",2026-03,114.7
2023=100,"Эм тариа, эмнэлгийн үйлчилгээ",2026-02,114.4
2023=100,"Эм тариа, эмнэлгийн үйлчилгээ",2026-01,114.2
2023=100,"Эм тариа, эмнэлгийн үйлчилгээ",2025-12,112.8
2023=100,"Эм тариа, эмнэлгийн үйлчилгээ",2025-11,112.2
2023=100,"Эм тариа, эмнэлгийн үйлчилгээ",2025-10,111.8
2023=100,"Эм тариа, эмнэлгийн үйлчилгээ",2025-09,111.3
2023=100,"Эм тариа, эмнэлгийн үйлчилгээ",2025-08,110.6
2023=100,"Эм тариа, эмнэлгийн үйлчилгээ",2025-07,109.2
2023=100,"Эм тариа, эмнэлгийн үйлчилгээ",2025-06,108.9
2023=100,"Эм тариа, эмнэлгийн үйлчилгээ",2025-05,108.6
2023=100,"Эм тариа, эмнэлгийн үйлчилгээ",2025-04,108.3
2023=100,"Эм тариа, эмнэлгийн үйлчилгээ",2025-03,108.1
2023=100,"Эм тариа, эмнэлгийн үйлчилгээ",2025-02,107.7
2023=100,"Эм тариа, эмнэлгийн үйлчилгээ",2025-01,107.2
2023=100,"Эм тариа, эмнэлгийн үйлчилгээ",2024-12,106.2
2023=100,"Эм тариа, эмнэлгийн үйлчилгээ",2024-11,106.0
2023=100,"Эм тариа, эмнэлгийн үйлчилгээ",2024-10,105.6
2023=100,"Эм тариа, эмнэлгийн үйлчилгээ",2024-09,104.6
2023=100,"Эм тариа, эмнэлгийн үйлчилгээ",2024-08,104.1
2023=100,"Эм тариа, эмнэлгийн үйлчилгээ",2024-07,103.6
2023=100,"Эм тариа, эмнэлгийн үйлчилгээ",2024-06,103.5
2023=100,"Эм тариа, эмнэлгийн үйлчилгээ",2024-05,103.2
2023=100,"Эм тариа, эмнэлгийн үйлчилгээ",2024-04,102.9
2023=100,"Эм тариа, эмнэлгийн үйлчилгээ",2024-03,102.6
2023=100,"Эм тариа, эмнэлгийн үйлчилгээ",2024-02,103.2
2023=100,"Эм тариа, эмнэлгийн үйлчилгээ",2024-01,102.9
2023=100,"Эм тариа, эмнэлгийн үйлчилгээ",2023-12,102.1
2023=100,"Эм тариа, эмнэлгийн үйлчилгээ",2023-11,101.9
2023=100,"Эм тариа, эмнэлгийн үйлчилгээ",2023-10,101.7
2023=100,"Эм тариа, эмнэлгийн үйлчилгээ",2023-09,101.3
2023=100,"Эм тариа, эмнэлгийн үйлчилгээ",2023-08,100.9
2023=100,"Эм тариа, эмнэлгийн үйлчилгээ",2023-07,100.4
2023=100,"Эм тариа, эмнэлгийн үйлчилгээ",2023-06,100.1
2023=100,"Эм тариа, эмнэлгийн үйлчилгээ",2023-05,99.6
2023=100,"Эм тариа, эмнэлгийн үйлчилгээ",2023-04,99.1
2023=100,"Эм тариа, эмнэлгийн үйлчилгээ",2023-03,98.5
2023=100,"Эм тариа, эмнэлгийн үйлчилгээ",2023-02,97.7
2023=100,"Эм тариа, эмнэлгийн үйлчилгээ",2023-01,96.8
2023=100,"Эм тариа, эмнэлгийн үйлчилгээ",2022-12,95.7
2023=100,"Эм тариа, эмнэлгийн үйлчилгээ",2022-11,96.1
2023=100,"Эм тариа, эмнэлгийн үйлчилгээ",2022-10,95.3
2023=100,"Эм тариа, эмнэлгийн үйлчилгээ",2022-09,94.7
2023=100,"Эм тариа, эмнэлгийн үйлчилгээ",2022-08,93.9
2023=100,"Эм тариа, эмнэлгийн үйлчилгээ",2022-07,93.7
2023=100,"Эм тариа, эмнэлгийн үйлчилгээ",2022-06,93.3
2023=100,"Эм тариа, эмнэлгийн үйлчилгээ",2022-05,92.7
2023=100,"Эм тариа, эмнэлгийн үйлчилгээ",2022-04,92.0
2023=100,"Эм тариа, эмнэлгийн үйлчилгээ",2022-03,91.0
2023=100,"Эм тариа, эмнэлгийн үйлчилгээ",2022-02,90.2
2023=100,"Эм тариа, эмнэлгийн үйлчилгээ",2022-01,85.8
2023=100,"Эм тариа, эмнэлгийн үйлчилгээ",2021-12,81.5
2023=100,"Эм тариа, эмнэлгийн үйлчилгээ",2021-11,79.2
2023=100,"Эм тариа, эмнэлгийн үйлчилгээ",2021-10,79.0
2023=100,"Эм тариа, эмнэлгийн үйлчилгээ",2021-09,78.6
2023=100,"Эм тариа, эмнэлгийн үйлчилгээ",2021-08,77.8
2023=100,"Эм тариа, эмнэлгийн үйлчилгээ",2021-07,76.9
2023=100,"Эм тариа, эмнэлгийн үйлчилгээ",2021-06,76.8
2023=100,"Эм тариа, эмнэлгийн үйлчилгээ",2021-05,75.8
2023=100,"Эм тариа, эмнэлгийн үйлчилгээ",2021-04,75.3
2023=100,"Эм тариа, эмнэлгийн үйлчилгээ",2021-03,75.1
2023=100,"Эм тариа, эмнэлгийн үйлчилгээ",2021-02,75.1
2023=100,"Эм тариа, эмнэлгийн үйлчилгээ",2021-01,74.9
2023=100,"Эм тариа, эмнэлгийн үйлчилгээ",2020-12,74.8
2023=100,"Эм тариа, эмнэлгийн үйлчилгээ",2020-11,74.5
2023=100,"Эм тариа, эмнэлгийн үйлчилгээ",2020-10,74.3
2023=100,"Эм тариа, эмнэлгийн үйлчилгээ",2020-09,73.6
2023=100,"Эм тариа, эмнэлгийн үйлчилгээ",2020-08,73.4
2023=100,"Эм тариа, эмнэлгийн үйлчилгээ",2020-07,73.2
2023=100,"Эм тариа, эмнэлгийн үйлчилгээ",2020-06,73.1
2023=100,"Эм тариа, эмнэлгийн үйлчилгээ",2020-05,73.0
2023=100,"Эм тариа, эмнэлгийн үйлчилгээ",2020-04,72.9
2023=100,"Эм тариа, эмнэлгийн үйлчилгээ",2020-03,72.8
2023=100,"Эм тариа, эмнэлгийн үйлчилгээ",2020-02,72.6
2023=100,"Эм тариа, эмнэлгийн үйлчилгээ",2020-01,72.3
2023=100,"Эм тариа, эмнэлгийн үйлчилгээ",2019-12,72.1
2023=100,"Эм тариа, эмнэлгийн үйлчилгээ",2019-11,71.9
2023=100,"Эм тариа, эмнэлгийн үйлчилгээ",2019-10,71.9
2023=100,"Эм тариа, эмнэлгийн үйлчилгээ",2019-09,71.8
2023=100,"Эм тариа, эмнэлгийн үйлчилгээ",2019-08,71.7
2023=100,"Эм тариа, эмнэлгийн үйлчилгээ",2019-07,71.6
2023=100,"Эм тариа, эмнэлгийн үйлчилгээ",2019-06,71.3
2023=100,"Эм тариа, эмнэлгийн үйлчилгээ",2019-05,71.1
2023=100,"Эм тариа, эмнэлгийн үйлчилгээ",2019-04,70.8
2023=100,"Эм тариа, эмнэлгийн үйлчилгээ",2019-03,70.6
2023=100,"Эм тариа, эмнэлгийн үйлчилгээ",2019-02,70.3
2023=100,"Эм тариа, эмнэлгийн үйлчилгээ",2019-01,70.0
2023=100,"Эм тариа, эмнэлгийн үйлчилгээ",2018-12,69.8
2023=100,"Эм тариа, эмнэлгийн үйлчилгээ",2018-11,69.5
2023=100,"Эм тариа, эмнэлгийн үйлчилгээ",2018-10,68.5
2023=100,"Эм тариа, эмнэлгийн үйлчилгээ",2018-09,68.1
2023=100,"Эм тариа, эмнэлгийн үйлчилгээ",2018-08,67.3
2023=100,"Эм тариа, эмнэлгийн үйлчилгээ",2018-07,66.2
2023=100,"Эм тариа, эмнэлгийн үйлчилгээ",2018-06,65.7
2023=100,"Эм тариа, эмнэлгийн үйлчилгээ",2018-05,64.9
2023=100,"Эм тариа, эмнэлгийн үйлчилгээ",2018-04,64.7
2023=100,"Эм тариа, эмнэлгийн үйлчилгээ",2018-03,64.2
2023=100,"Эм тариа, эмнэлгийн үйлчилгээ",2018-02,63.4
2023=100,"Эм тариа, эмнэлгийн үйлчилгээ",2018-01,63.4
2023=100,"Эм тариа, эмнэлгийн үйлчилгээ",2017-12,62.7
2023=100,"Эм тариа, эмнэлгийн үйлчилгээ",2017-11,61.6
2023=100,"Эм тариа, эмнэлгийн үйлчилгээ",2017-10,60.8
2023=100,"Эм тариа, эмнэлгийн үйлчилгээ",2017-09,59.8
2023=100,"Эм тариа, эмнэлгийн үйлчилгээ",2017-08,59.7
2023=100,"Эм тариа, эмнэлгийн үйлчилгээ",2017-07,59.3
2023=100,"Эм тариа, эмнэлгийн үйлчилгээ",2017-06,59.3
2023=100,"Эм тариа, эмнэлгийн үйлчилгээ",2017-05,59.2
2023=100,"Эм тариа, эмнэлгийн үйлчилгээ",2017-04,59.0
2023=100,"Эм тариа, эмнэлгийн үйлчилгээ",2017-03,58.3
2023=100,"Эм тариа, эмнэлгийн үйлчилгээ",2017-02,57.8
2023=100,"Эм тариа, эмнэлгийн үйлчилгээ",2017-01,57.7
2023=100,"Эм тариа, эмнэлгийн үйлчилгээ",2016-12,57.8
2023=100,"Эм тариа, эмнэлгийн үйлчилгээ",2016-11,57.6
2023=100,"Эм тариа, эмнэлгийн үйлчилгээ",2016-10,57.2
2023=100,"Эм тариа, эмнэлгийн үйлчилгээ",2016-09,57.3
2023=100,"Эм тариа, эмнэлгийн үйлчилгээ",2016-08,57.2
2023=100,"Эм тариа, эмнэлгийн үйлчилгээ",2016-07,57.0
2023=100,"Эм тариа, эмнэлгийн үйлчилгээ",2016-06,56.6
2023=100,"Эм тариа, эмнэлгийн үйлчилгээ",2016-05,56.5
2023=100,"Эм тариа, эмнэлгийн үйлчилгээ",2016-04,56.5
2023=100,"Эм тариа, эмнэлгийн үйлчилгээ",2016-03,56.5
2023=100,"Эм тариа, эмнэлгийн үйлчилгээ",2016-02,56.5
2023=100,"Эм тариа, эмнэлгийн үйлчилгээ",2016-01,56.4
2023=100,"Эм тариа, эмнэлгийн үйлчилгээ",2015-12,56.3
2023=100,"Эм тариа, эмнэлгийн үйлчилгээ",2015-11,55.9
2023=100,"Эм тариа, эмнэлгийн үйлчилгээ",2015-10,56.0
2023=100,"Эм тариа, эмнэлгийн үйлчилгээ",2015-09,55.9
2023=100,"Эм тариа, эмнэлгийн үйлчилгээ",2015-08,55.4
2023=100,"Эм тариа, эмнэлгийн үйлчилгээ",2015-07,55.3
2023=100,"Эм тариа, эмнэлгийн үйлчилгээ",2015-06,55.1
2023=100,"Эм тариа, эмнэлгийн үйлчилгээ",2015-05,55.1
2023=100,"Эм тариа, эмнэлгийн үйлчилгээ",2015-04,54.9
2023=100,"Эм тариа, эмнэлгийн үйлчилгээ",2015-03,54.6
2023=100,"Эм тариа, эмнэлгийн үйлчилгээ",2015-02,54.5
2023=100,"Эм тариа, эмнэлгийн үйлчилгээ",2015-01,54.4
2023=100,"Эм тариа, эмнэлгийн үйлчилгээ",2014-12,54.1
2023=100,"Эм тариа, эмнэлгийн үйлчилгээ",2014-11,53.6
2023=100,"Эм тариа, эмнэлгийн үйлчилгээ",2014-10,53.4
2023=100,"Эм тариа, эмнэлгийн үйлчилгээ",2014-09,53.2
2023=100,"Эм тариа, эмнэлгийн үйлчилгээ",2014-08,53.1
2023=100,"Эм тариа, эмнэлгийн үйлчилгээ",2014-07,52.7
2023=100,"Эм тариа, эмнэлгийн үйлчилгээ",2014-06,51.2
2023=100,"Эм тариа, эмнэлгийн үйлчилгээ",2014-05,50.5
2023=100,"Эм тариа, эмнэлгийн үйлчилгээ",2014-04,50.5
2023=100,"Эм тариа, эмнэлгийн үйлчилгээ",2014-03,50.4
2023=100,"Эм тариа, эмнэлгийн үйлчилгээ",2014-02,50.2
2023=100,"Эм тариа, эмнэлгийн үйлчилгээ",2014-01,49.9
2023=100,"Эм тариа, эмнэлгийн үйлчилгээ",2013-12,49.4
2023=100,"Эм тариа, эмнэлгийн үйлчилгээ",2013-11,49.1
2023=100,"Эм тариа, эмнэлгийн үйлчилгээ",2013-10,48.3
2023=100,"Эм тариа, эмнэлгийн үйлчилгээ",2013-09,47.0
2023=100,"Эм тариа, эмнэлгийн үйлчилгээ",2013-08,46.9
2023=100,"Эм тариа, эмнэлгийн үйлчилгээ",2013-07,46.3
2023=100,"Эм тариа, эмнэлгийн үйлчилгээ",2013-06,46.0
2023=100,"Эм тариа, эмнэлгийн үйлчилгээ",2013-05,45.5
2023=100,"Эм тариа, эмнэлгийн үйлчилгээ",2013-04,45.3
2023=100,"Эм тариа, эмнэлгийн үйлчилгээ",2013-03,44.5
2023=100,"Эм тариа, эмнэлгийн үйлчилгээ",2013-02,44.4
2023=100,"Эм тариа, эмнэлгийн үйлчилгээ",2013-01,44.1
2023=100,"Эм тариа, эмнэлгийн үйлчилгээ",2012-12,44.0
2023=100,"Эм тариа, эмнэлгийн үйлчилгээ",2012-11,44.0
2023=100,"Эм тариа, эмнэлгийн үйлчилгээ",2012-10,43.2
2023=100,"Эм тариа, эмнэлгийн үйлчилгээ",2012-09,43.0
2023=100,"Эм тариа, эмнэлгийн үйлчилгээ",2012-08,42.4
2023=100,"Эм тариа, эмнэлгийн үйлчилгээ",2012-07,42.2
2023=100,"Эм тариа, эмнэлгийн үйлчилгээ",2012-06,42.1
2023=100,"Эм тариа, эмнэлгийн үйлчилгээ",2012-05,42.0
2023=100,"Эм тариа, эмнэлгийн үйлчилгээ",2012-04,41.9
2023=100,"Эм тариа, эмнэлгийн үйлчилгээ",2012-03,41.5
2023=100,"Эм тариа, эмнэлгийн үйлчилгээ",2012-02,41.1
2023=100,"Эм тариа, эмнэлгийн үйлчилгээ",2012-01,40.4
2023=100,"Эм тариа, эмнэлгийн үйлчилгээ",2011-12,40.4
2023=100,"Эм тариа, эмнэлгийн үйлчилгээ",2011-11,40.4
2023=100,"Эм тариа, эмнэлгийн үйлчилгээ",2011-10,40.4
2023=100,"Эм тариа, эмнэлгийн үйлчилгээ",2011-09,40.3
2023=100,"Эм тариа, эмнэлгийн үйлчилгээ",2011-08,40.2
2023=100,"Эм тариа, эмнэлгийн үйлчилгээ",2011-07,40.2
2023=100,"Эм тариа, эмнэлгийн үйлчилгээ",2011-06,40.1
2023=100,"Эм тариа, эмнэлгийн үйлчилгээ",2011-05,40.0
2023=100,"Эм тариа, эмнэлгийн үйлчилгээ",2011-04,39.9
2023=100,"Эм тариа, эмнэлгийн үйлчилгээ",2011-03,39.9
2023=100,"Эм тариа, эмнэлгийн үйлчилгээ",2011-02,39.5
2023=100,"Эм тариа, эмнэлгийн үйлчилгээ",2011-01,39.5
2023=100,"Эм тариа, эмнэлгийн үйлчилгээ",2010-12,39.4
2023=100,"Эм тариа, эмнэлгийн үйлчилгээ",2010-11,39.6
2023=100,"Эм тариа, эмнэлгийн үйлчилгээ",2010-10,39.3
2023=100,"Эм тариа, эмнэлгийн үйлчилгээ",2010-09,39.3
2023=100,"Эм тариа, эмнэлгийн үйлчилгээ",2010-08,39.2
2023=100,"Эм тариа, эмнэлгийн үйлчилгээ",2010-07,39.2
2023=100,"Эм тариа, эмнэлгийн үйлчилгээ",2010-06,39.1
2023=100,"Эм тариа, эмнэлгийн үйлчилгээ",2010-05,38.9
2023=100,"Эм тариа, эмнэлгийн үйлчилгээ",2010-04,38.9
2023=100,"Эм тариа, эмнэлгийн үйлчилгээ",2010-03,38.8
2023=100,"Эм тариа, эмнэлгийн үйлчилгээ",2010-02,38.7
2023=100,"Эм тариа, эмнэлгийн үйлчилгээ",2010-01,38.9
2023=100,"Эм тариа, эмнэлгийн үйлчилгээ",2009-12,
2023=100,"Эм тариа, эмнэлгийн үйлчилгээ",2009-11,
2023=100,"Эм тариа, эмнэлгийн үйлчилгээ",2009-10,
2023=100,"Эм тариа, эмнэлгийн үйлчилгээ",2009-09,
2023=100,"Эм тариа, эмнэлгийн үйлчилгээ",2009-08,
2023=100,"Эм тариа, эмнэлгийн үйлчилгээ",2009-07,
2023=100,"Эм тариа, эмнэлгийн үйлчилгээ",2009-06,
2023=100,"Эм тариа, эмнэлгийн үйлчилгээ",2009-05,
2023=100,"Эм тариа, эмнэлгийн үйлчилгээ",2009-04,
2023=100,"Эм тариа, эмнэлгийн үйлчилгээ",2009-03,
2023=100,"Эм тариа, эмнэлгийн үйлчилгээ",2009-02,
2023=100,"Эм тариа, эмнэлгийн үйлчилгээ",2009-01,
2023=100,"Эм тариа, эмнэлгийн үйлчилгээ",2008-12,
2023=100,"Эм тариа, эмнэлгийн үйлчилгээ",2008-11,
2023=100,"Эм тариа, эмнэлгийн үйлчилгээ",2008-10,
2023=100,"Эм тариа, эмнэлгийн үйлчилгээ",2008-09,
2023=100,"Эм тариа, эмнэлгийн үйлчилгээ",2008-08,
2023=100,"Эм тариа, эмнэлгийн үйлчилгээ",2008-07,
2023=100,"Эм тариа, эмнэлгийн үйлчилгээ",2008-06,
2023=100,"Эм тариа, эмнэлгийн үйлчилгээ",2008-05,
2023=100,"Эм тариа, эмнэлгийн үйлчилгээ",2008-04,
2023=100,"Эм тариа, эмнэлгийн үйлчилгээ",2008-03,
2023=100,"Эм тариа, эмнэлгийн үйлчилгээ",2008-02,
2023=100,"Эм тариа, эмнэлгийн үйлчилгээ",2008-01,
2023=100,"Эм тариа, эмнэлгийн үйлчилгээ",2007-12,
2023=100,"Эм тариа, эмнэлгийн үйлчилгээ",2007-11,
2023=100,"Эм тариа, эмнэлгийн үйлчилгээ",2007-10,
2023=100,"Эм тариа, эмнэлгийн үйлчилгээ",2007-09,
2023=100,"Эм тариа, эмнэлгийн үйлчилгээ",2007-08,
2023=100,"Эм тариа, эмнэлгийн үйлчилгээ",2007-07,
2023=100,"Эм тариа, эмнэлгийн үйлчилгээ",2007-06,
2023=100,"Эм тариа, эмнэлгийн үйлчилгээ",2007-05,
2023=100,"Эм тариа, эмнэлгийн үйлчилгээ",2007-04,
2023=100,"Эм тариа, эмнэлгийн үйлчилгээ",2007-03,
2023=100,"Эм тариа, эмнэлгийн үйлчилгээ",2007-02,
2023=100,"Эм тариа, эмнэлгийн үйлчилгээ",2007-01,
2023=100,"Эм тариа, эмнэлгийн үйлчилгээ",2006-12,
2023=100,"Эм тариа, эмнэлгийн үйлчилгээ",2006-11,
2023=100,"Эм тариа, эмнэлгийн үйлчилгээ",2006-10,
2023=100,"Эм тариа, эмнэлгийн үйлчилгээ",2006-09,
2023=100,"Эм тариа, эмнэлгийн үйлчилгээ",2006-08,
2023=100,"Эм тариа, эмнэлгийн үйлчилгээ",2006-07,
2023=100,"Эм тариа, эмнэлгийн үйлчилгээ",2006-06,
2023=100,"Эм тариа, эмнэлгийн үйлчилгээ",2006-05,
2023=100,"Эм тариа, эмнэлгийн үйлчилгээ",2006-04,
2023=100,"Эм тариа, эмнэлгийн үйлчилгээ",2006-03,
2023=100,"Эм тариа, эмнэлгийн үйлчилгээ",2006-02,
2023=100,"Эм тариа, эмнэлгийн үйлчилгээ",2006-01,
2023=100,Тээвэр,2026-07,111.5
2023=100,Тээвэр,2026-06,108.6
2023=100,Тээвэр,2026-05,108.5
2023=100,Тээвэр,2026-04,109.8
2023=100,Тээвэр,2026-03,104.6
2023=100,Тээвэр,2026-02,101.7
2023=100,Тээвэр,2026-01,103.2
2023=100,Тээвэр,2025-12,103.2
2023=100,Тээвэр,2025-11,103.8
2023=100,Тээвэр,2025-10,103.0
2023=100,Тээвэр,2025-09,102.4
2023=100,Тээвэр,2025-08,102.8
2023=100,Тээвэр,2025-07,101.3
2023=100,Тээвэр,2025-06,102.7
2023=100,Тээвэр,2025-05,102.6
2023=100,Тээвэр,2025-04,103.6
2023=100,Тээвэр,2025-03,104.7
2023=100,Тээвэр,2025-02,104.6
2023=100,Тээвэр,2025-01,101.1
2023=100,Тээвэр,2024-12,101.0
2023=100,Тээвэр,2024-11,99.6
2023=100,Тээвэр,2024-10,99.0
2023=100,Тээвэр,2024-09,98.4
2023=100,Тээвэр,2024-08,99.3
2023=100,Тээвэр,2024-07,98.5
2023=100,Тээвэр,2024-06,98.5
2023=100,Тээвэр,2024-05,98.2
2023=100,Тээвэр,2024-04,99.9
2023=100,Тээвэр,2024-03,99.9
2023=100,Тээвэр,2024-02,99.9
2023=100,Тээвэр,2024-01,100.6
2023=100,Тээвэр,2023-12,100.6
2023=100,Тээвэр,2023-11,100.6
2023=100,Тээвэр,2023-10,99.7
2023=100,Тээвэр,2023-09,99.1
2023=100,Тээвэр,2023-08,99.1
2023=100,Тээвэр,2023-07,99.0
2023=100,Тээвэр,2023-06,99.7
2023=100,Тээвэр,2023-05,99.6
2023=100,Тээвэр,2023-04,100.2
2023=100,Тээвэр,2023-03,100.8
2023=100,Тээвэр,2023-02,100.8
2023=100,Тээвэр,2023-01,100.6
2023=100,Тээвэр,2022-12,100.0
2023=100,Тээвэр,2022-11,99.6
2023=100,Тээвэр,2022-10,99.3
2023=100,Тээвэр,2022-09,98.9
2023=100,Тээвэр,2022-08,99.4
2023=100,Тээвэр,2022-07,99.9
2023=100,Тээвэр,2022-06,98.5
2023=100,Тээвэр,2022-05,96.7
2023=100,Тээвэр,2022-04,96.2
2023=100,Тээвэр,2022-03,95.3
2023=100,Тээвэр,2022-02,93.4
2023=100,Тээвэр,2022-01,92.8
2023=100,Тээвэр,2021-12,94.1
2023=100,Тээвэр,2021-11,92.5
2023=100,Тээвэр,2021-10,90.9
2023=100,Тээвэр,2021-09,90.6
2023=100,Тээвэр,2021-08,90.0
2023=100,Тээвэр,2021-07,86.5
2023=100,Тээвэр,2021-06,80.0
2023=100,Тээвэр,2021-05,78.1
2023=100,Тээвэр,2021-04,77.0
2023=100,Тээвэр,2021-03,76.9
2023=100,Тээвэр,2021-02,76.7
2023=100,Тээвэр,2021-01,76.4
2023=100,Тээвэр,2020-12,76.3
2023=100,Тээвэр,2020-11,76.3
2023=100,Тээвэр,2020-10,76.4
2023=100,Тээвэр,2020-09,75.1
2023=100,Тээвэр,2020-08,74.5
2023=100,Тээвэр,2020-07,74.0
2023=100,Тээвэр,2020-06,73.7
2023=100,Тээвэр,2020-05,74.3
2023=100,Тээвэр,2020-04,76.0
2023=100,Тээвэр,2020-03,79.3
2023=100,Тээвэр,2020-02,78.5
2023=100,Тээвэр,2020-01,77.6
2023=100,Тээвэр,2019-12,77.5
2023=100,Тээвэр,2019-11,77.0
2023=100,Тээвэр,2019-10,77.0
2023=100,Тээвэр,2019-09,77.3
2023=100,Тээвэр,2019-08,77.4
2023=100,Тээвэр,2019-07,77.4
2023=100,Тээвэр,2019-06,77.7
2023=100,Тээвэр,2019-05,78.0
2023=100,Тээвэр,2019-04,77.6
2023=100,Тээвэр,2019-03,77.1
2023=100,Тээвэр,2019-02,77.0
2023=100,Тээвэр,2019-01,76.8
2023=100,Тээвэр,2018-12,78.6
2023=100,Тээвэр,2018-11,79.1
2023=100,Тээвэр,2018-10,77.6
2023=100,Тээвэр,2018-09,75.7
2023=100,Тээвэр,2018-08,74.9
2023=100,Тээвэр,2018-07,75.2
2023=100,Тээвэр,2018-06,74.1
2023=100,Тээвэр,2018-05,74.1
2023=100,Тээвэр,2018-04,73.6
2023=100,Тээвэр,2018-03,73.5
2023=100,Тээвэр,2018-02,73.4
2023=100,Тээвэр,2018-01,72.5
2023=100,Тээвэр,2017-12,71.7
2023=100,Тээвэр,2017-11,71.2
2023=100,Тээвэр,2017-10,71.6
2023=100,Тээвэр,2017-09,71.4
2023=100,Тээвэр,2017-08,70.9
2023=100,Тээвэр,2017-07,70.8
2023=100,Тээвэр,2017-06,70.7
2023=100,Тээвэр,2017-05,70.6
2023=100,Тээвэр,2017-04,69.3
2023=100,Тээвэр,2017-03,67.4
2023=100,Тээвэр,2017-02,65.8
2023=100,Тээвэр,2017-01,65.0
2023=100,Тээвэр,2016-12,65.0
2023=100,Тээвэр,2016-11,65.0
